"","N_Accesion","gi","Title","Serotype","Genotype","Gene","Size_sequence","Country","Location","Year","Month","lat_country","lon_country","locationtype_country","formatted_country","lat_location","lon_location","locationtype_location","formatted_location","Comments"
"7232","JX093709",396581514,"Dengue_virus_1_isolate_DENV_1_VN_09DX840_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7233","JX093708",396581512,"Dengue_virus_1_isolate_DENV_1_VN_09DX837_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7234","JX093707",396581510,"Dengue_virus_1_isolate_DENV_1_VN_09DX836_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7235","JX093706",396581508,"Dengue_virus_1_isolate_DENV_1_VN_09DX834_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7236","JX093705",396581506,"Dengue_virus_1_isolate_DENV_1_VN_09DX833_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7237","JX093704",396581504,"Dengue_virus_1_isolate_DENV_1_VN_09DX829_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7238","JX093703",396581502,"Dengue_virus_1_isolate_DENV_1_VN_09DX826_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7239","JX093702",396581500,"Dengue_virus_1_isolate_DENV_1_VN_09DX823_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7240","JX093701",396581498,"Dengue_virus_1_isolate_DENV_1_VN_09DX818_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7241","JX093700",396581496,"Dengue_virus_1_isolate_DENV_1_VN_09DX813_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7242","JX093699",396581494,"Dengue_virus_1_isolate_DENV_1_VN_09DX812_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7243","JX093698",396581492,"Dengue_virus_1_isolate_DENV_1_VN_09DX806_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7244","JX093697",396581490,"Dengue_virus_1_isolate_DENV_1_VN_09DX724_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7245","JX093696",396581488,"Dengue_virus_1_isolate_DENV_1_VN_09DX716_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7246","JX093695",396581486,"Dengue_virus_1_isolate_DENV_1_VN_09DX714_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7247","JX093694",396581484,"Dengue_virus_1_isolate_DENV_1_VN_09DX711_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7248","JX093693",396581482,"Dengue_virus_1_isolate_DENV_1_VN_09DX710_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7249","JX093692",396581480,"Dengue_virus_1_isolate_DENV_1_VN_09DX708_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7250","JX093691",396581478,"Dengue_virus_1_isolate_DENV_1_VN_09DX706_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7251","JX093690",396581476,"Dengue_virus_1_isolate_DENV_1_VN_09DX702_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7252","JX093689",396581474,"Dengue_virus_1_isolate_DENV_1_VN_09DX695_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7253","JX093688",396581472,"Dengue_virus_1_isolate_DENV_1_VN_09DX690_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7254","JX093687",396581470,"Dengue_virus_1_isolate_DENV_1_VN_09DX687_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7255","JX093686",396581468,"Dengue_virus_1_isolate_DENV_1_VN_09DX686_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7256","JX093685",396581466,"Dengue_virus_1_isolate_DENV_1_VN_09DX676_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7257","JX093684",396581464,"Dengue_virus_1_isolate_DENV_1_VN_09DX669_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7258","JX093683",396581462,"Dengue_virus_1_isolate_DENV_1_VN_09DX668_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7259","JX093682",396581460,"Dengue_virus_1_isolate_DENV_1_VN_09DX667_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7260","JX093681",396581458,"Dengue_virus_1_isolate_DENV_1_VN_09DX663_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7261","JX093680",396581456,"Dengue_virus_1_isolate_DENV_1_VN_09DX662_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7262","JX093679",396581454,"Dengue_virus_1_isolate_DENV_1_VN_09DX660_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7263","JX093678",396581452,"Dengue_virus_1_isolate_DENV_1_VN_09DX659_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7264","JX093677",396581450,"Dengue_virus_1_isolate_DENV_1_VN_09DX658_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7265","JX093676",396581448,"Dengue_virus_1_isolate_DENV_1_VN_09DX656_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7266","JX093675",396581446,"Dengue_virus_1_isolate_DENV_1_VN_09DX654_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7267","JX093674",396581444,"Dengue_virus_1_isolate_DENV_1_VN_09DX653_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7268","JX093673",396581442,"Dengue_virus_1_isolate_DENV_1_VN_09DX651_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7269","JX093672",396581440,"Dengue_virus_1_isolate_DENV_1_VN_09DX650_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7270","JX093671",396581438,"Dengue_virus_1_isolate_DENV_1_VN_09DX647_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7271","JX093670",396581436,"Dengue_virus_1_isolate_DENV_1_VN_09DX639_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7272","JX093669",396581434,"Dengue_virus_1_isolate_DENV_1_VN_09DX637_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7273","JX093668",396581432,"Dengue_virus_1_isolate_DENV_1_VN_09DX633_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7274","JX093667",396581430,"Dengue_virus_1_isolate_DENV_1_VN_09DX632_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7275","JX093666",396581428,"Dengue_virus_1_isolate_DENV_1_VN_09DX631_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7276","JX093665",396581426,"Dengue_virus_1_isolate_DENV_1_VN_09DX627_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7277","JX093664",396581424,"Dengue_virus_1_isolate_DENV_1_VN_09DX624_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7278","JX093663",396581422,"Dengue_virus_1_isolate_DENV_1_VN_09DX623_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7279","JX093662",396581420,"Dengue_virus_1_isolate_DENV_1_VN_09DX622_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7280","JX093661",396581418,"Dengue_virus_1_isolate_DENV_1_VN_09DX618_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7281","JX093660",396581416,"Dengue_virus_1_isolate_DENV_1_VN_09DX616_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7282","JX093659",396581414,"Dengue_virus_1_isolate_DENV_1_VN_09DX610_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7283","JX093658",396581412,"Dengue_virus_1_isolate_DENV_1_VN_09DX607_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7284","JX093657",396581410,"Dengue_virus_1_isolate_DENV_1_VN_09DX605_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7285","JX093656",396581408,"Dengue_virus_1_isolate_DENV_1_VN_09DX604_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7286","JX093655",396581406,"Dengue_virus_1_isolate_DENV_1_VN_09DX603_2011_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1491,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7287","JX093654",396581404,"Dengue_virus_2_isolate_DENV_2_VN_09DX886_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7288","JX093653",396581402,"Dengue_virus_2_isolate_DENV_2_VN_09DX884_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7289","JX093652",396581400,"Dengue_virus_2_isolate_DENV_2_VN_09DX863_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7290","JX093651",396581398,"Dengue_virus_2_isolate_DENV_2_VN_09DX860_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7291","JX093650",396581396,"Dengue_virus_2_isolate_DENV_2_VN_09DX858_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7292","JX093649",396581394,"Dengue_virus_2_isolate_DENV_2_VN_09DX856_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7293","JX093648",396581392,"Dengue_virus_2_isolate_DENV_2_VN_09DX854_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7294","JX093647",396581390,"Dengue_virus_2_isolate_DENV_2_VN_09DX848_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7295","JX093646",396581388,"Dengue_virus_2_isolate_DENV_2_VN_09DX847_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7296","JX093645",396581386,"Dengue_virus_2_isolate_DENV_2_VN_09DX844_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7297","JX093644",396581384,"Dengue_virus_2_isolate_DENV_2_VN_09DX839_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7298","JX093643",396581382,"Dengue_virus_2_isolate_DENV_2_VN_09DX838_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7299","JX093642",396581380,"Dengue_virus_2_isolate_DENV_2_VN_09DX835_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7300","JX093641",396581378,"Dengue_virus_2_isolate_DENV_2_VN_09DX832_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7301","JX093640",396581376,"Dengue_virus_2_isolate_DENV_2_VN_09DX830_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7302","JX093639",396581374,"Dengue_virus_2_isolate_DENV_2_VN_09DX828_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7303","JX093638",396581372,"Dengue_virus_2_isolate_DENV_2_VN_09DX827_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7304","JX093637",396581370,"Dengue_virus_2_isolate_DENV_2_VN_09DX825_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7305","JX093636",396581368,"Dengue_virus_2_isolate_DENV_2_VN_09DX822_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7306","JX093635",396581366,"Dengue_virus_2_isolate_DENV_2_VN_09DX821_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7307","JX093634",396581364,"Dengue_virus_2_isolate_DENV_2_VN_09DX819_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7308","JX093633",396581362,"Dengue_virus_2_isolate_DENV_2_VN_09DX816_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7309","JX093632",396581360,"Dengue_virus_2_isolate_DENV_2_VN_09DX809_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7310","JX093631",396581358,"Dengue_virus_2_isolate_DENV_2_VN_09DX808_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7311","JX093630",396581356,"Dengue_virus_2_isolate_DENV_2_VN_09DX807_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7312","JX093629",396581354,"Dengue_virus_2_isolate_DENV_2_VN_09DX804_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7313","JX093628",396581352,"Dengue_virus_2_isolate_DENV_2_VN_09DX803_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7314","JX093627",396581350,"Dengue_virus_2_isolate_DENV_2_VN_09DX801_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7315","JX093626",396581348,"Dengue_virus_2_isolate_DENV_2_VN_09DX723_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7316","JX093625",396581346,"Dengue_virus_2_isolate_DENV_2_VN_09DX720_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7317","JX093624",396581344,"Dengue_virus_2_isolate_DENV_2_VN_09DX719_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7318","JX093623",396581342,"Dengue_virus_2_isolate_DENV_2_VN_09DX718_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7319","JX093622",396581340,"Dengue_virus_2_isolate_DENV_2_VN_09DX713_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7320","JX093621",396581338,"Dengue_virus_2_isolate_DENV_2_VN_09DX709_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7321","JX093620",396581336,"Dengue_virus_2_isolate_DENV_2_VN_09DX703_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7322","JX093619",396581334,"Dengue_virus_2_isolate_DENV_2_VN_09DX698_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7323","JX093618",396581332,"Dengue_virus_2_isolate_DENV_2_VN_09DX697_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
"7324","JX093617",396581330,"Dengue_virus_2_isolate_DENV_2_VN_09DX696_2011_envelope_protein_gene_partial_cds","DENV_2",NA,"E",1485,"Viet Nam",NA,2011,NA,14.058324,108.277199,"APPROXIMATE","Vietnam",NA,NA,NA,NA,"Viet_Nam_plasma_2011"
